2023-10-30 10:50:15|[background-preinit]|INFO |org.hibernate.validator.internal.util.Version-HV000001: Hibernate Validator 8.0.1.Final
2023-10-30 11:13:33|[http-nio-8087-exec-3]|INFO |com.harshi.inventory_and_billing.controllers.RepsController-Displaying the add representatives form
2023-10-30 11:13:35|[http-nio-8087-exec-5]|INFO |com.harshi.inventory_and_billing.controllers.RepsController-Displaying the add representatives form
2023-10-30 11:13:36|[http-nio-8087-exec-7]|INFO |com.harshi.inventory_and_billing.controllers.RepsController-Displaying the add representatives form
2023-10-30 11:14:20|[http-nio-8087-exec-8]|INFO |com.harshi.inventory_and_billing.controllers.RepsController-Displaying the add representatives form
2023-10-30 11:14:31|[http-nio-8087-exec-6]|INFO |com.harshi.inventory_and_billing.controllers.RepsController-Displaying the list of representatives
2023-10-30 11:14:37|[http-nio-8087-exec-9]|INFO |com.harshi.inventory_and_billing.controllers.OrderController-Entering showBookOrder
2023-10-30 11:14:42|[http-nio-8087-exec-1]|INFO |com.harshi.inventory_and_billing.controllers.OrderController-Saving selected representative with ID: 1
2023-10-30 11:14:44|[http-nio-8087-exec-2]|INFO |com.harshi.inventory_and_billing.controllers.PartyController-Displaying the add party form
2023-10-30 11:17:51|[http-nio-8087-exec-5]|INFO |com.harshi.inventory_and_billing.controllers.PartyController-Displaying the add party form
2023-10-30 11:19:00|[http-nio-8087-exec-6]|INFO |com.harshi.inventory_and_billing.controllers.PartyController-Displaying the add party form
2023-10-30 11:19:02|[http-nio-8087-exec-10]|INFO |com.harshi.inventory_and_billing.controllers.PartyController-Displaying the add party form
2023-10-30 11:19:52|[http-nio-8087-exec-9]|INFO |com.harshi.inventory_and_billing.controllers.PartyController-Displaying the add party form
2023-10-30 11:19:53|[http-nio-8087-exec-1]|INFO |com.harshi.inventory_and_billing.controllers.PartyController-Displaying the add party form
2023-10-30 11:19:57|[http-nio-8087-exec-2]|INFO |com.harshi.inventory_and_billing.controllers.DashboardController-Redirecting to landing.html
2023-10-30 11:20:01|[http-nio-8087-exec-4]|INFO |com.harshi.inventory_and_billing.controllers.PartyController-Displaying the party list
2023-10-30 11:21:41|[http-nio-8087-exec-8]|INFO |com.harshi.inventory_and_billing.controllers.PartyController-Displaying the add party form
2023-10-30 11:21:59|[http-nio-8087-exec-6]|INFO |com.harshi.inventory_and_billing.controllers.RepsController-Displaying the list of representatives
2023-10-30 11:22:02|[http-nio-8087-exec-10]|INFO |com.harshi.inventory_and_billing.controllers.RepsController-Displaying the add representatives form
2023-10-30 11:24:42|[http-nio-8087-exec-2]|INFO |com.harshi.inventory_and_billing.controllers.DashboardController-Redirecting to landing.html
