2023-11-08 23:43:49|[background-preinit]|INFO |org.hibernate.validator.internal.util.Version-HV000001: Hibernate Validator 8.0.1.Final
2023-11-08 23:44:53|[http-nio-8087-exec-1]|INFO |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/inventorybilling]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 23:44:53|[http-nio-8087-exec-1]|INFO |org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2023-11-08 23:44:53|[http-nio-8087-exec-1]|INFO |org.springframework.web.servlet.DispatcherServlet-Completed initialization in 2 ms
2023-11-08 23:48:59|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.UserController-Displaying the login page
2023-11-08 23:49:11|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.UserController-Displaying the login page
2023-11-08 23:49:16|[http-nio-8087-exec-2]|INFO |com.harshi_solution.inventorymate.controllers.UserController-Attempting login for email: mdhoni@gmail.com
2023-11-08 23:49:17|[http-nio-8087-exec-2]|INFO |com.harshi_solution.inventorymate.controllers.UserController-Login successful for email: MDHONI@GMAIL.COM
2023-11-08 23:50:45|[http-nio-8087-exec-4]|INFO |com.harshi_solution.inventorymate.controllers.UserController-Attempting login for email: mdhoni@gmail.com
2023-11-08 23:50:45|[http-nio-8087-exec-4]|INFO |com.harshi_solution.inventorymate.controllers.UserController-Login successful for email: MDHONI@GMAIL.COM
2023-11-08 23:53:24|[http-nio-8087-exec-10]|INFO |com.harshi_solution.inventorymate.controllers.UserController-Displaying the login page
2023-11-08 23:53:33|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.UserController-Displaying the login page
2023-11-08 23:53:34|[http-nio-8087-exec-2]|INFO |com.harshi_solution.inventorymate.controllers.UserController-Attempting login for email: mdhoni@gmail.com
2023-11-08 23:53:34|[http-nio-8087-exec-2]|INFO |com.harshi_solution.inventorymate.controllers.UserController-Login successful for email: MDHONI@GMAIL.COM
2023-11-08 23:53:36|[http-nio-8087-exec-3]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Displaying order list
2023-11-08 23:54:32|[http-nio-8087-exec-5]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Displaying order list
2023-11-08 23:56:44|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Displaying order list
2023-11-08 23:57:09|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Displaying order list
2023-11-08 23:57:42|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Displaying order list
