2023-11-28 18:31:58|[background-preinit]|INFO |org.hibernate.validator.internal.util.Version-HV000001: Hibernate Validator 8.0.1.Final
2023-11-28 18:33:20|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Entering showBookOrder
2023-11-28 18:33:26|[http-nio-8087-exec-8]|INFO |com.harshi_solution.inventorymate.controllers.RepsController-Displaying the add representatives form
2023-11-28 18:33:29|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 18:46:10|[http-nio-8087-exec-2]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Entering showBookOrder
2023-11-28 18:46:14|[http-nio-8087-exec-3]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Saving selected representative with ID: 5
2023-11-28 18:46:23|[http-nio-8087-exec-4]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 18:46:25|[http-nio-8087-exec-5]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Displaying order list
2023-11-28 18:46:33|[http-nio-8087-exec-6]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Displaying order details for order with ID: 38
2023-11-28 18:46:58|[http-nio-8087-exec-8]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 18:49:18|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.PartyController-Displaying the party list
2023-11-28 18:49:24|[http-nio-8087-exec-2]|INFO |com.harshi_solution.inventorymate.controllers.PartyController-Displaying the add party form
2023-11-28 18:49:28|[http-nio-8087-exec-3]|INFO |com.harshi_solution.inventorymate.controllers.PartyController-Displaying the party list
2023-11-28 18:49:36|[http-nio-8087-exec-4]|INFO |com.harshi_solution.inventorymate.controllers.PartyController-Displaying the add party form
2023-11-28 18:49:50|[http-nio-8087-exec-5]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 18:49:55|[http-nio-8087-exec-6]|INFO |com.harshi_solution.inventorymate.controllers.TransportController-Displaying the list of transports
2023-11-28 18:52:07|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.TransportController-Displaying transport details for transport with ID: 5
2023-11-28 18:54:15|[http-nio-8087-exec-2]|INFO |com.harshi_solution.inventorymate.controllers.TransportController-Displaying the list of transports
2023-11-28 18:54:16|[http-nio-8087-exec-3]|INFO |com.harshi_solution.inventorymate.controllers.TransportController-Displaying transport details for transport with ID: 2
2023-11-28 18:54:18|[http-nio-8087-exec-4]|INFO |com.harshi_solution.inventorymate.controllers.TransportController-Displaying the list of transports
2023-11-28 18:54:21|[http-nio-8087-exec-5]|INFO |com.harshi_solution.inventorymate.controllers.TransportController-Displaying the add transport form
2023-11-28 18:55:25|[http-nio-8087-exec-8]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 19:01:25|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.RepsController-Displaying the list of representatives
2023-11-28 19:05:58|[http-nio-8087-exec-4]|INFO |com.harshi_solution.inventorymate.controllers.RepsController-Displaying representative details for representative with ID: 1
2023-11-28 19:07:42|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Displaying order details for order with ID: 2
2023-11-28 19:07:54|[http-nio-8087-exec-8]|INFO |com.harshi_solution.inventorymate.controllers.RepsController-Displaying the list of representatives
2023-11-28 19:07:56|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.RepsController-Displaying the add representatives form
2023-11-28 19:08:08|[http-nio-8087-exec-10]|INFO |com.harshi_solution.inventorymate.controllers.RepsController-Saving a new representative
2023-11-28 19:08:10|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 19:08:14|[http-nio-8087-exec-2]|INFO |com.harshi_solution.inventorymate.controllers.PartyController-Displaying the party list
2023-11-28 19:09:28|[http-nio-8087-exec-5]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 19:09:30|[http-nio-8087-exec-6]|INFO |com.harshi_solution.inventorymate.controllers.RepsController-Displaying the list of representatives
2023-11-28 19:09:55|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.RepsController-Displaying representative details for representative with ID: 13
2023-11-28 19:10:00|[http-nio-8087-exec-8]|INFO |com.harshi_solution.inventorymate.controllers.RepsController-Displaying the add representatives form
2023-11-28 19:10:01|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 19:10:04|[http-nio-8087-exec-10]|INFO |com.harshi_solution.inventorymate.controllers.RepsController-Displaying the list of representatives
2023-11-28 19:10:08|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.RepsController-Displaying the add representatives form
2023-11-28 19:10:20|[http-nio-8087-exec-2]|INFO |com.harshi_solution.inventorymate.controllers.RepsController-Saving a new representative
2023-11-28 19:10:34|[http-nio-8087-exec-4]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Entering showBookOrder
2023-11-28 19:10:35|[http-nio-8087-exec-5]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 19:10:38|[http-nio-8087-exec-6]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Inside getTotalOutstanding() on DashboardController
2023-11-28 19:10:42|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 19:13:11|[http-nio-8087-exec-10]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Inside getTotalOutstanding() on DashboardController
2023-11-28 19:13:13|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 19:19:21|[http-nio-8087-exec-4]|INFO |com.harshi_solution.inventorymate.controllers.ProductController-Displaying the list of available products
2023-11-28 19:22:04|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.ProductController-Displaying product details for product with ID: 12
2023-11-28 19:22:13|[http-nio-8087-exec-8]|INFO |com.harshi_solution.inventorymate.controllers.ProductController-Editing product quantities for product with ID: 12
2023-11-28 19:22:25|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.ProductController-Updating product quantities for product with ID: 12
2023-11-28 19:22:27|[http-nio-8087-exec-10]|INFO |com.harshi_solution.inventorymate.controllers.ProductController-Displaying product details for product with ID: 13
2023-11-28 19:22:30|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.ProductController-Editing product quantities for product with ID: 13
2023-11-28 19:22:34|[http-nio-8087-exec-2]|INFO |com.harshi_solution.inventorymate.controllers.ProductController-Updating product quantities for product with ID: 13
2023-11-28 19:22:36|[http-nio-8087-exec-3]|INFO |com.harshi_solution.inventorymate.controllers.ProductController-Displaying product details for product with ID: 13
2023-11-28 19:22:42|[http-nio-8087-exec-4]|INFO |com.harshi_solution.inventorymate.controllers.ProductController-Displaying the list of available products
2023-11-28 19:22:58|[http-nio-8087-exec-5]|INFO |com.harshi_solution.inventorymate.controllers.ProductController-Displaying product details for product with ID: 13
2023-11-28 19:23:30|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.ProductController-Displaying the list of available products
2023-11-28 19:23:34|[http-nio-8087-exec-8]|INFO |com.harshi_solution.inventorymate.controllers.ProductController-Displaying the add products form
2023-11-28 19:24:21|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.ProductController-Displaying the list of available products
2023-11-28 19:24:23|[http-nio-8087-exec-10]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 19:25:35|[http-nio-8087-exec-3]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Inside showWarehouseList() on WarehouseController
2023-11-28 19:27:30|[http-nio-8087-exec-6]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Viewing warehouse details for Warehouse ID: 1
2023-11-28 19:27:33|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Editing warehouse quantities for Warehouse ID: 1
2023-11-28 19:28:25|[http-nio-8087-exec-8]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Viewing warehouse details for Warehouse ID: 1
2023-11-28 19:28:28|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Editing warehouse quantities for Warehouse ID: 1
2023-11-28 19:28:29|[http-nio-8087-exec-10]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Viewing warehouse details for Warehouse ID: 1
2023-11-28 19:28:37|[http-nio-8087-exec-2]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Inside showWarehouseList() on WarehouseController
2023-11-28 19:28:39|[http-nio-8087-exec-3]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Inside showAddWarehouse() on WarehouseController
2023-11-28 19:30:12|[http-nio-8087-exec-6]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Warehouse saved with ID - 19
2023-11-28 19:32:19|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Viewing warehouse details for Warehouse ID: 18
2023-11-28 19:32:21|[http-nio-8087-exec-10]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 19:32:29|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.PartyController-Displaying the party list
2023-11-28 19:33:41|[http-nio-8087-exec-5]|INFO |com.harshi_solution.inventorymate.controllers.PartyController-Displaying party details for party with ID: 1
2023-11-28 19:33:47|[http-nio-8087-exec-4]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Displaying order details for order with ID: 1
2023-11-28 19:33:49|[http-nio-8087-exec-6]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 19:33:51|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.PartyController-Displaying the party list
2023-11-28 19:34:17|[http-nio-8087-exec-8]|INFO |com.harshi_solution.inventorymate.controllers.PartyController-Displaying party details for party with ID: 12
2023-11-28 19:34:32|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Displaying order details for order with ID: 17
2023-11-28 19:35:37|[http-nio-8087-exec-2]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 19:35:39|[http-nio-8087-exec-3]|INFO |com.harshi_solution.inventorymate.controllers.PartyController-Displaying the party list
2023-11-28 19:35:40|[http-nio-8087-exec-5]|INFO |com.harshi_solution.inventorymate.controllers.PartyController-Displaying the add party form
2023-11-28 19:38:22|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-28 19:38:26|[http-nio-8087-exec-8]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Inside showWarehouseList() on WarehouseController
2023-11-28 19:38:28|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Viewing warehouse details for Warehouse ID: 19
2023-11-28 19:38:31|[http-nio-8087-exec-10]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Editing warehouse quantities for Warehouse ID: 19
2023-11-28 19:39:51|[http-nio-8087-exec-3]|INFO |com.harshi_solution.inventorymate.controllers.WarehouseController-Viewing warehouse details for Warehouse ID: 19
2023-11-28 19:40:13|[http-nio-8087-exec-5]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
