2023-11-27 23:13:55|[background-preinit]|INFO |org.hibernate.validator.internal.util.Version-HV000001: Hibernate Validator 8.0.1.Final
2023-11-27 23:14:03|[main]|WARN |org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration-spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-11-27 23:14:03|[main]|INFO |org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping-Adding welcome page template: index
2023-11-27 23:14:03|[main]|INFO |org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8087"]
2023-11-27 23:14:03|[main]|INFO |org.springframework.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port(s): 8087 (http) with context path '/inventorybilling'
2023-11-27 23:14:03|[main]|INFO |com.harshi_solution.inventorymate.InventoryAndBillingApplication-Started InventoryAndBillingApplication in 8.928 seconds (process running for 10.553)
2023-11-27 23:14:14|[http-nio-8087-exec-1]|INFO |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/inventorybilling]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-27 23:14:14|[http-nio-8087-exec-1]|INFO |org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2023-11-27 23:14:14|[http-nio-8087-exec-1]|INFO |org.springframework.web.servlet.DispatcherServlet-Completed initialization in 1 ms
2023-11-27 23:14:20|[http-nio-8087-exec-4]|INFO |com.harshi_solution.inventorymate.controllers.UserController-Displaying the login page
2023-11-27 23:14:22|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.UserController-Attempting login for email: harshisolution@gmail.com
2023-11-27 23:14:22|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.UserController-Login successful for email: HARSHISOLUTION@GMAIL.COM
2023-11-27 23:14:24|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Entering showBookOrder
2023-11-27 23:14:30|[http-nio-8087-exec-10]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-27 23:14:32|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Displaying order list
2023-11-27 23:14:48|[http-nio-8087-exec-3]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-27 23:14:54|[http-nio-8087-exec-4]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Entering showBookOrder
2023-11-27 23:14:56|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Saving selected representative with ID: 1
2023-11-27 23:17:16|[http-nio-8087-exec-6]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-27 23:17:18|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Displaying order list
2023-11-27 23:18:40|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Entering showBookOrder
2023-11-27 23:18:42|[http-nio-8087-exec-2]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Saving selected representative with ID: 1
2023-11-27 23:18:48|[http-nio-8087-exec-5]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Saving selected representative with ID: 1
2023-11-27 23:19:56|[http-nio-8087-exec-7]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Saving selected representative with ID: 1
2023-11-27 23:20:05|[http-nio-8087-exec-6]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-27 23:20:07|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Entering showBookOrder
2023-11-27 23:20:47|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Entering showBookOrder
2023-11-27 23:20:55|[http-nio-8087-exec-3]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Saving selected representative with ID: 1
2023-11-27 23:24:04|[http-nio-8087-exec-4]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Entering showBookOrder
2023-11-27 23:24:17|[http-nio-8087-exec-8]|INFO |com.harshi_solution.inventorymate.controllers.DashboardController-Redirecting to landing.html
2023-11-27 23:24:44|[http-nio-8087-exec-9]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Entering showBookOrder
2023-11-27 23:24:46|[http-nio-8087-exec-1]|INFO |com.harshi_solution.inventorymate.controllers.OrderController-Entering showBookOrder
2023-11-27 23:25:01|[RMI TCP Connection(18)-127.0.0.1]|INFO |org.springframework.boot.admin.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin-Application shutdown requested.
2023-11-27 23:25:01|[RMI TCP Connection(18)-127.0.0.1]|INFO |org.apache.coyote.http11.Http11NioProtocol-Pausing ProtocolHandler ["http-nio-8087"]
2023-11-27 23:25:01|[RMI TCP Connection(18)-127.0.0.1]|INFO |org.apache.catalina.core.StandardService-Stopping service [Tomcat]
2023-11-27 23:25:01|[RMI TCP Connection(18)-127.0.0.1]|INFO |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/inventorybilling]-Destroying Spring FrameworkServlet 'dispatcherServlet'
2023-11-27 23:25:01|[RMI TCP Connection(18)-127.0.0.1]|INFO |org.apache.coyote.http11.Http11NioProtocol-Stopping ProtocolHandler ["http-nio-8087"]
2023-11-27 23:25:01|[RMI TCP Connection(18)-127.0.0.1]|INFO |org.apache.coyote.http11.Http11NioProtocol-Destroying ProtocolHandler ["http-nio-8087"]
2023-11-27 23:25:01|[RMI TCP Connection(18)-127.0.0.1]|INFO |org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean-Closing JPA EntityManagerFactory for persistence unit 'default'
2023-11-27 23:25:01|[RMI TCP Connection(18)-127.0.0.1]|INFO |com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2023-11-27 23:25:01|[RMI TCP Connection(18)-127.0.0.1]|INFO |com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
